PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,NumInGroup,FirstName,LastName,DeckCab,NumCab,SideCab,TotalBill,Hp_1,Hp_2,Hp_3,Cluster,Centroid0,Centroid1,Centroid2,Centroid3,Centroid4,Centroid5,Centroid6,Centroid7,Centroid8,Centroid9
5852_01,1,0.0,E/370/P,1,27.0,0,0.0,0.0,0.0,727.0,260.0,0,5852,1,Stendy,Byerry,E,370,P,987.0,987.0,0.0,0.0,1,2.6018858272153227,0.6085467778477969,12.648025457003646,2.074227648416779,10.8406791146112,2.111503217678882,9.557416206820966,8.481278602338383,3.8145784097011934,7.292852996622997
5854_01,1,0.0,F/1117/S,1,36.0,1,0.0,75.0,106.0,0.0,1903.0,1,5854,1,Molley,Olshaffey,F,1117,S,2084.0,2084.0,0.0,0.0,1,2.2874317212550843,1.6544963738318723,13.005264842849346,2.5115145593902883,10.654023592502373,2.4164073120407052,9.307792679309495,7.127056444359736,4.345913362097133,7.321037435123855
5855_01,1,0.0,F/1209/P,1,64.0,1,0.0,623.0,1827.0,0.0,0.0,1,5855,1,Hanna,Horndley,F,1209,P,2450.0,2450.0,0.0,0.0,5,3.716377487311261,3.177987384445552,13.236105322051243,3.536566434785032,7.718316821337773,1.2348432328378582,9.496182800132969,8.904011956038465,5.086547364289215,7.643355420323525
5855_02,1,0.0,G/949/P,2,41.0,0,0.0,0.0,687.0,0.0,65.0,1,5855,2,Rhony,Horndley,G,949,P,752.0,0.0,752.0,0.0,5,2.9288122982941314,1.1368167777710776,13.287666139059011,2.209820671050879,9.76510096272154,0.9154637569363097,9.712836154622703,8.749869644226115,4.533359770118969,7.343688453843894
5856_01,2,1.0,B/199/P,3,27.0,0,0.0,0.0,0.0,0.0,0.0,1,5856,1,Graviph,Wincer,B,199,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5856_02,2,1.0,B/199/P,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,5856,2,Alark,Wincer,B,199,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5857_01,2,0.0,E/378/S,1,34.0,1,0.0,2.0,64.0,139.0,3831.0,0,5857,1,Caiamin,Tinganking,E,378,S,4036.0,4036.0,0.0,0.0,0,2.9713472137188064,3.4368773066130482,12.802300223038404,3.854838127387524,10.897199915841016,3.8333377822676704,9.22894321323641,5.41159546602493,4.77460349482075,7.692522842792928
5858_01,1,0.0,G/948/S,3,22.0,0,483.0,0.0,0.0,304.0,21.0,1,5858,1,Wally,Barberts,G,948,S,808.0,0.0,0.0,808.0,1,2.783054616974682,0.7329620713852887,13.014316641827193,1.283798809887202,10.85278322776193,2.101643956519217,9.640688159995394,8.730665792835431,4.224403362328428,6.591067813492126
5859_01,1,0.0,E/371/P,1,23.0,1,0.0,456.0,2624.0,912.0,8.0,1,5859,1,Leene,Griffince,E,371,P,4000.0,4000.0,0.0,0.0,5,4.853118949574051,4.678815962894218,12.72468327395874,4.833881886627474,6.243224533652362,2.7492184936403365,9.810211127078844,9.204228272885807,5.382484357136555,8.14796942040719
5860_01,3,0.0,F/1118/S,1,40.0,0,7.0,0.0,6.0,1206.0,88.0,0,5860,1,Hers,Raste,F,1118,S,1307.0,1307.0,0.0,0.0,1,2.669025249746869,1.0316733153397164,12.241988341505719,2.203053962420077,10.813599417437064,2.2402498156059685,9.511867158537692,8.555334775773057,3.414627026717253,7.283869569869687
5860_02,3,1.0,F/1118/S,1,2.0,0,0.0,0.0,0.0,0.0,0.0,1,5860,2,Aps,Raste,F,1118,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5860_03,3,1.0,F/1118/S,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5860,3,Chex,Raste,F,1118,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5861_01,1,0.0,G/949/S,1,27.0,1,0.0,1774.0,0.0,17.0,13.0,1,5861,1,Melica,Browlerson,G,949,S,1804.0,1804.0,0.0,0.0,1,1.8319301733075006,1.1811609989953855,12.878319010772984,2.2530438262976076,10.779788418705149,2.2818239833582767,8.531821738420547,8.477906461346608,4.235810317466541,7.266622760009488
5863_01,1,1.0,G/950/P,3,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5863,1,Lawren,Loverthyo,G,950,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5863_02,1,0.0,F/1210/P,1,17.0,0,0.0,566.0,18.0,318.0,0.0,0,5863,2,Allene,Loverthyo,F,1210,P,902.0,902.0,0.0,0.0,1,2.4404935242344625,0.40286352326549285,12.915418012443327,2.02565054999449,10.81406018553945,2.0329906573690812,9.316557326924027,8.65890686430144,4.118936471583876,7.291616799489858
5867_01,1,0.0,F/1212/P,1,45.0,1,13.0,0.0,0.0,1501.0,24.0,0,5867,1,Noria,Rocknight,F,1212,P,1538.0,1538.0,0.0,0.0,1,2.7300228189363964,1.3088837826198854,11.985330136241103,2.3239069392783014,10.818492386900171,2.375004316984869,9.484467863099884,8.576751268297174,3.1659674487148024,7.28757533881435
5868_01,1,0.0,E/379/S,1,62.0,0,104.0,53.0,194.0,436.0,0.0,0,5868,1,Yolace,Blangibson,E,379,S,787.0,787.0,0.0,0.0,1,2.695244933255516,0.4442921963053132,12.906922070504496,1.857759481038476,10.539932982038849,1.726270352619199,9.600810994469667,8.709374949559528,4.081777637989264,7.141210474015408
5869_01,1,1.0,G/952/S,3,14.0,0,0.0,0.0,0.0,0.0,0.0,1,5869,1,Diandi,Polliamposs,G,952,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5871_01,1,0.0,F/1120/S,3,24.0,1,0.0,1369.0,848.0,0.0,0.0,1,5871,1,Anda,Flemaney,F,1120,S,2217.0,0.0,0.0,2217.0,5,2.319267161667859,1.7416849635112672,12.923822558470293,2.4676848839916348,9.337217815377029,1.030211202926474,8.760656122095424,8.51295372290964,4.361038258501235,7.266481113280965
5874_01,1,1.0,G/953/S,2,51.0,0,0.0,0.0,0.0,0.0,0.0,1,5874,1,Gory,Simonsents,G,953,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5875_01,1,0.0,E/381/S,1,49.0,0,20.0,0.0,0.0,769.0,0.0,0,5875,1,Toddie,Nasquez,E,381,S,789.0,789.0,0.0,0.0,1,2.725972695597335,0.6153690647754791,12.665531510878258,2.060684134808722,10.863776377865092,2.1228081684709075,9.619241287296997,8.706404124806372,3.8409381609005964,7.288059895272784
5876_01,3,0.0,D/184/P,1,52.0,1,1364.0,131.0,444.0,0.0,0.0,1,5876,1,Eles,Cone,D,184,P,1939.0,1939.0,0.0,0.0,3,3.2690919988876925,2.2503419738801402,13.172056200449994,0.5825434219332672,10.139168292305248,2.2789434534408546,9.572962103025151,8.797970657957416,4.706458056547052,5.16627304118416
5876_02,3,1.0,F/1213/P,3,35.0,0,0.0,0.0,0.0,0.0,0.0,1,5876,2,Eloos,Cone,F,1213,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5876_03,3,1.0,F/1213/P,1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,5876,3,Wal,Cone,F,1213,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5877_01,1,0.0,F/1121/S,1,17.0,1,0.0,0.0,1552.0,0.0,11.0,0,5877,1,Tyle,Carsoning,F,1121,S,1563.0,1563.0,0.0,0.0,5,3.6398252161782785,2.639089397466732,13.352857385458757,3.130615758564669,8.282351375309458,0.7016639997390047,9.837328835020934,8.93580991425433,4.966022734806638,7.563506423667538
5878_01,2,1.0,B/224/S,3,47.0,0,0.0,0.0,0.0,0.0,0.0,1,5878,1,Duhrak,Busive,B,224,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5879_01,3,1.0,F/1122/S,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,5879,1,Whark,Cooki,F,1122,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5880_01,1,1.0,G/953/P,1,11.0,0,0.0,0.0,0.0,0.0,0.0,1,5880,1,Leneva,Pooley,G,953,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5882_01,1,0.0,F/1214/P,1,17.0,0,18.0,10.0,73.0,0.0,1049.0,0,5882,1,Celis,Morez,F,1214,P,1150.0,1150.0,0.0,0.0,1,2.438467554485303,0.8567903347863016,13.148773971201027,2.116707835356205,10.731813070424463,2.0714477603163517,9.511308725932508,7.915162777585573,4.353505343790439,7.275429963844131
5885_01,1,0.0,F/1123/S,1,41.0,0,8.0,532.0,0.0,0.0,100.0,1,5885,1,Danna,Oneiles,F,1123,S,640.0,640.0,0.0,0.0,1,2.506170956067064,0.3090756086948046,13.201066808601034,2.019688616048867,10.878624488297653,2.0631552685473085,9.39810857146025,8.655951253027997,4.403610865756588,7.31329768340568
5885_02,1,0.0,F/1123/S,1,55.0,0,0.0,0.0,0.0,507.0,909.0,1,5885,2,Philia,Oneiles,F,1123,S,1416.0,1416.0,0.0,0.0,1,2.3736552034170963,0.8541759614430549,12.720351888159282,2.1319055413548282,10.808088573573238,2.170406063419994,9.441561648176366,7.937492141023192,3.9094613413569728,7.267319627153268
5885_03,1,0.0,F/1123/S,1,29.0,1,0.0,2395.0,7.0,20.0,6.0,1,5885,3,Glena,Oneiles,F,1123,S,2428.0,2428.0,0.0,0.0,0,1.5494287418707753,1.6316763663220508,12.732551774532975,2.4803959622956118,10.742000531485296,2.4978580880557613,8.088085381308328,8.38902633924414,4.216419705830352,7.274155328368395
5885_04,1,0.0,G/954/S,1,19.0,0,0.0,0.0,0.0,888.0,0.0,0,5885,4,Aliedy,Oneiles,G,954,S,888.0,888.0,0.0,0.0,1,2.720658242170626,0.7268134098488712,12.559783452798206,2.1178911522787476,10.857164327198888,2.153927314857939,9.599443139334333,8.688524274213172,3.7362642606813252,7.3137635071177804
5885_05,1,1.0,G/954/S,3,23.0,0,0.0,0.0,0.0,0.0,0.0,1,5885,5,Philda,Oneiles,G,954,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5885_06,1,0.0,G/954/S,1,32.0,1,4518.0,914.0,0.0,93.0,0.0,0,5885,6,Carold,Oneiles,G,954,S,5525.0,5525.0,0.0,0.0,9,7.181569154496774,7.229754744093138,14.047092723877272,5.291298281505407,12.327058447907094,7.260735644613746,10.741785949479391,10.602896024300174,7.868736475171515,0.7123794585335363
5885_07,1,0.0,G/954/S,1,27.0,1,0.0,0.0,0.0,0.0,1818.0,0,5885,7,Ivanna,Oneiles,G,954,S,1818.0,1818.0,0.0,0.0,1,2.357563449463136,1.5514777477335226,13.05526963576734,2.4734783302885743,10.845269993164509,2.508462198385852,9.395083878852502,7.248939992303471,4.372763857489859,7.339224786313809
5885_08,1,0.0,G/954/S,1,25.0,0,0.0,0.0,892.0,0.0,0.0,1,5885,8,Fayene,Oneiles,G,954,S,892.0,892.0,0.0,0.0,5,3.0697006389283223,1.4914589193998151,13.299539533380205,2.377207411618445,9.420390864146235,0.5977739311639555,9.736613401344261,8.817719184030837,4.607464993620376,7.374837481888536
5886_01,3,0.0,F/1216/P,1,24.0,1,10.0,49.0,8.0,1497.0,10.0,0,5886,1,Swack,Fate,F,1216,P,1574.0,1574.0,0.0,0.0,1,2.704944393913345,1.308602472340163,11.97572581039482,2.324187637847429,10.800713586613616,2.3614544742945958,9.452720778777998,8.57637831827289,3.1567901747617326,7.286794518316795
5886_02,3,1.0,E/373/P,1,30.0,0,0.0,0.0,0.0,0.0,0.0,0,5886,2,Cird,Fate,E,373,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5887_01,1,0.0,E/374/P,2,50.0,0,781.0,2.0,0.0,61.0,0.0,1,5887,1,Adrie,Cochrisons,E,374,P,844.0,0.0,844.0,0.0,3,2.945762647555071,1.1717255568575824,13.216674520618497,0.8377586889726305,10.875424489790086,2.2552064536416574,9.68602546955783,8.804502840708642,4.492052136526408,6.155959830823189
5887_02,1,0.0,F/1217/P,2.0,51.0,0,201.0,574.0,40.0,0.0,11.0,0,5887,2,Ryanne,Cochrisons,F,1217,P,826.0,0.0,826.0,0.0,1,2.487232538087263,0.4357606656698081,13.165354213348893,1.7163929439404986,10.78440314792794,1.982005711542212,9.344915685659007,8.687978268979863,4.376939736806039,7.005498748400315
5888_01,3,0.0,F/1218/P,3,27.0,0,1331.0,0.0,0.0,0.0,0.0,0,5888,1,Yogal,Blate,F,1218,P,1331.0,0.0,0.0,1331.0,3,3.3022577302907665,2.043632900309544,13.267371105471343,0.30362632695075775,10.91558120758316,2.732754980229911,9.723279268062548,8.881447551143312,4.741713763978345,5.299805900089873
5888_02,3,0.0,F/1218/P,1,35.0,1,750.0,0.0,0.0,0.0,1065.0,0,5888,2,Wifel,Blate,F,1218,P,1815.0,1815.0,0.0,0.0,3,2.5573771975994415,1.468276848772423,13.064957699391046,1.1824611264333933,10.793611406604715,2.3741701985073744,9.434308481997714,7.864382964183892,4.377992656206305,6.13205512359586
5889_01,1,0.0,G/954/P,1,48.0,1,0.0,0.0,790.0,2368.0,1292.0,0,5889,1,Leony,Perrerojass,G,954,P,4450.0,4450.0,0.0,0.0,8,2.898614890968985,2.9735239098803663,10.860807754330228,3.3606510401043974,9.399362762792755,2.589952441015089,9.064315220993928,7.3434690964679685,2.387042853526205,7.365195134371158
5890_01,1,1.0,G/955/S,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,5890,1,Ambert,Woody,G,955,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5891_01,1,1.0,G/955/P,2,19.0,0,0.0,0.0,0.0,0.0,0.0,1,5891,1,Bony,Steeletters,G,955,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5894_01,1,1.0,G/957/S,2,18.0,0,0.0,0.0,0.0,0.0,0.0,1,5894,1,Gabrin,Navages,G,957,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5897_01,2,1.0,C/221/S,3,25.0,0,0.0,0.0,0.0,0.0,0.0,1,5897,1,None,None,C,221,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5898_01,1,1.0,G/958/S,3,41.0,0,0.0,0.0,0.0,0.0,0.0,1,5898,1,Lolas,Dickley,G,958,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5900_01,3,1.0,F/1220/P,1,62.0,0,0.0,0.0,0.0,0.0,0.0,1,5900,1,Forms,Nutca,F,1220,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5900_02,3,1.0,F/1220/P,1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,5900,2,Fispot,Nutca,F,1220,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5900_03,3,1.0,F/1220/P,1,6.0,0,0.0,0.0,0.0,0.0,0.0,1,5900,3,Gonut,Nutca,F,1220,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5901_01,1,0.0,F/1221/P,3,15.0,0,0.0,40.0,0.0,0.0,839.0,0,5901,1,Kennie,Castannison,F,1221,P,879.0,0.0,0.0,879.0,1,2.50306957056749,0.6597754369652677,13.194042653715579,2.0997346012239815,10.870594030084154,2.1355473985779025,9.55646082820838,8.115515877384682,4.384737195503721,7.320083427775468
5902_01,3,0.0,D/177/S,2,34.0,0,162.0,0.0,690.0,28.0,0.0,0,5902,1,Igrish,Win,D,177,S,880.0,0.0,880.0,0.0,5,2.927480736360605,1.1625792126095027,13.245204188172483,1.9846795147101841,9.73477508701538,0.8696328798119894,9.690058819815235,8.77528268555013,4.496923357213619,7.091551845487633
5903_01,1,0.0,E/376/P,1,34.0,0,223.0,0.0,13.0,514.0,41.0,0,5903,1,Vivia,Doughan,E,376,P,791.0,791.0,0.0,0.0,1,2.708330775494949,0.48587312489713874,12.850316343926728,1.6999354557539086,10.829989135370466,2.0420798113944345,9.61923444289885,8.686114007914963,4.027620123757312,6.976356439781728
5905_01,1,0.0,G/959/S,1,23.0,0,16.0,687.0,1.0,1.0,0.0,1,5905,1,Elindy,Byerry,G,959,S,705.0,705.0,0.0,0.0,1,2.4647212843355772,0.41275458265173237,13.177423482673186,2.021018711267556,10.870205709468959,2.0729038222096725,9.315008750587175,8.708559314892751,4.394509238889983,7.298199588667302
5906_01,1,0.0,G/957/P,1,51.0,0,0.0,0.0,207.0,347.0,262.0,0,5906,1,Dwin,Santin,G,957,P,816.0,816.0,0.0,0.0,1,2.635500639014037,0.4234156866832106,12.96497745609959,2.009808340125659,10.521916028525053,1.7108391846497997,9.605585198147232,8.52087366514967,4.132800419789443,7.290583680921846
5907_01,1,1.0,G/960/S,2,63.0,0,0.0,0.0,0.0,0.0,0.0,1,5907,1,Winia,Jarvey,G,960,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5908_01,1,0.0,F/1126/S,1,42.0,0,84.0,392.0,300.0,0.0,0.0,1,5908,1,Paulia,Brooker,F,1126,S,776.0,776.0,0.0,0.0,1,2.600588423447791,0.5325504197106593,13.201702181666507,1.8962754027529347,10.374087095683917,1.536187774741035,9.458608927708147,8.716247673353463,4.404155319571684,7.17537688697851
5909_01,1,0.0,F/1127/S,3,19.0,0,0.0,716.0,0.0,0.0,0.0,1,5909,1,Luisy,Fryan,F,1127,S,716.0,0.0,0.0,716.0,1,2.451852975030695,0.4337029937241481,13.173757009211949,2.0480697772623437,10.871816059829442,2.0798911403667173,9.298580176895506,8.70530867491438,4.393526713484328,7.321435642083566
5909_02,1,1.0,G/961/S,1,5.0,0,0.0,0.0,0.0,0.0,0.0,1,5909,2,Anda,Fryan,G,961,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5909_03,1,1.0,G/961/S,3,2.0,0,0.0,0.0,0.0,0.0,0.0,1,5909,3,Holey,Fryan,G,961,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5912_01,1,1.0,G/963/S,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,5912,1,Dianya,Joycerton,G,963,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5913_01,2,0.0,D/185/P,1,36.0,0,0.0,6.0,0.0,1.0,1407.0,0,5913,1,Beidus,Peterive,D,185,P,1414.0,1414.0,0.0,0.0,1,2.385762826029617,1.1743626974971604,13.108407067195037,2.281075358958469,10.848004894678134,2.316924750632307,9.460248191311052,7.614558952920187,4.356737368567405,7.318752600535448
5915_01,1,0.0,E/382/S,1,32.0,0,0.0,0.0,39.0,0.0,749.0,0,5915,1,Garion,Mcneiley,E,382,S,788.0,788.0,0.0,0.0,1,2.5527220564713162,0.5792550373967363,13.215672703707936,2.0764414540612504,10.814873887315098,2.055244084389881,9.598760956885966,8.198824690822063,4.397758260165146,7.321707491352584
5916_01,1,0.0,E/383/S,1,19.0,0,2.0,3.0,450.0,204.0,0.0,1,5916,1,Marky,Meltonway,E,383,S,659.0,659.0,0.0,0.0,1,2.8233324116340452,0.737006304605998,13.127270905190485,2.071093304292026,10.151730386705115,1.3039304758442116,9.686189332319453,8.76403331971782,4.326400999682657,7.315870105700727
5919_01,2,0.0,A/55/P,3,26.0,1,0.0,2427.0,15.0,5.0,0.0,1,5919,1,Phonons,Heracker,A,55,P,2447.0,0.0,0.0,2447.0,0,1.546041191578096,1.6536177435231973,12.739754694686791,2.492765816792432,10.729870362627329,2.5003195795978295,8.06991177195517,8.392403382576436,4.230705684772557,7.276272959068634
5920_01,1,0.0,F/1223/P,1,33.0,0,48.0,94.0,756.0,308.0,0.0,0,5920,1,Celina,Buckeenez,F,1223,P,1206.0,1206.0,0.0,0.0,5,2.848071129004065,1.2864415612547904,12.976915030504463,2.1871426806781122,9.585180244506638,0.7652912645630969,9.574467053655237,8.703906331980917,4.253032063537202,7.232662884376418
5921_01,1,1.0,G/959/P,1,38.0,0,0.0,0.0,0.0,0.0,0.0,1,5921,1,Vandy,Campson,G,959,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5921_02,1,0.0,F/1224/P,1,22.0,0,0.0,0.0,859.0,62.0,0.0,0,5921,2,Brance,Campson,F,1224,P,921.0,921.0,0.0,0.0,5,3.0320722585373785,1.4341275409302912,13.241923264202498,2.3440053584658846,9.467094999763791,0.6346870857941516,9.718389901393861,8.799737668188937,4.540371852464536,7.361515505813291
5922_01,1,1.0,G/960/P,1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,5922,1,Elia,Bairdyork,G,960,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5923_01,3,1.0,F/1129/S,3,30.0,0,0.0,0.0,0.0,0.0,0.0,1,5923,1,Oafron,Batte,F,1129,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5924_01,1,0.0,F/1225/P,1,51.0,0,152.0,55.0,25.0,74.0,289.0,0,5924,1,Nelley,Brantuarez,F,1225,P,595.0,595.0,0.0,0.0,1,2.659320530055346,0.24516248951931632,13.196828378926869,1.786271785682152,10.838556730212888,2.0016636248494994,9.6292983309232,8.556524436705343,4.370252061257021,7.1015929441948575
5925_01,2,0.0,B/226/S,1,29.0,1,0.0,1644.0,0.0,0.0,3780.0,0,5925,1,Anchird,Rotter,B,226,S,5424.0,5424.0,0.0,0.0,0,2.369900248425017,3.7444237383015966,12.534000131855025,4.085259507195194,10.91370437525603,4.111740744761965,8.112850673012984,5.064331937259749,4.760549591820024,7.675408970454186
5925_02,2,0.0,B/226/S,1,16.0,1,0.0,2002.0,0.0,96.0,69.0,1,5925,2,Medib,Rotter,B,226,S,2167.0,2167.0,0.0,0.0,1,1.6441548086423363,1.362736505259036,12.73655756750289,2.3303864960314025,10.751664619255594,2.35883144286361,8.327817902615378,8.37035527694996,4.136770550495575,7.251694577402695
5925_03,2,0.0,B/226/S,1,32.0,1,0.0,0.0,0.0,241.0,4757.0,0,5925,3,Tark,Rotter,B,226,S,4998.0,4998.0,0.0,0.0,0,3.5728006720507204,4.301103443742787,12.759269482411165,4.616790871185619,11.182066401460744,4.643553516735795,9.291770193374546,4.597977966851727,5.1695080911837,8.011090655409378
5927_01,2,0.0,B/201/P,3,24.0,1,0.0,2421.0,0.0,725.0,2300.0,0,5927,1,Duhrak,Sysilstict,B,201,P,5446.0,0.0,0.0,5446.0,0,1.019131005676603,3.0337743767133154,11.715620034705164,3.4408736828881454,10.664894237721393,3.4697294972808117,7.40759556014761,6.121941520007701,3.6598207128028784,7.340641506131025
5927_02,2,0.0,B/201/P,3.0,23.0,1,0.0,109.0,0.0,4810.0,25.0,0,5927,2,Naviton,Sysilstict,B,201,P,4944.0,0.0,0.0,4944.0,8,4.465628662724328,4.498797240045474,8.94585412918359,4.795033898664085,11.179978509936136,4.820974837024744,9.477595278391442,8.77875891864427,1.0459528982464943,8.070406045451946
5927_03,2,1.0,B/201/P,3,46.0,0,0.0,0.0,0.0,0.0,0.0,1,5927,3,Kraban,Sysilstict,B,201,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
5927_04,2,0.0,B/201/P,3,49.0,1,0.0,1264.0,0.0,5474.0,104.0,0,5927,4,Alcoran,Sysilstict,B,201,P,6842.0,0.0,0.0,6842.0,8,4.790271161194392,5.3620511818954935,7.909564762838371,5.562347237994268,11.30607996244383,5.586177303255836,8.852755250897223,8.725485056027688,1.1611049319212714,8.369510059525393
